EntryID	Substrate	EnzymeType	PubMedID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Temperature
6452	NADH;1-Octanal	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH			-	-	25.0
6452	NADH;1-Octanal	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6452	NADH;1-Octanal	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanal	0.001		-	M	25.0
6452	NADH;1-Octanal	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	NADH	1.7E-6		-	M	25.0
6453	Ethanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
6453	Ethanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	Ethanol	0.0014		-	M	25.0
6453	Ethanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Ethanol			-	-	25.0
6453	Ethanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6453	Ethanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		0.65		-	s^(-1)	25.0
6453	Ethanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	Ethanol	466.6667		-	M^(-1)*s^(-1)	25.0
6454	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Octanol	3616.667		-	M^(-1)*s^(-1)	25.0
6454	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Octanol	6.0E-5		-	M	25.0
6454	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
6454	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		0.2166667		-	s^(-1)	25.0
6454	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6454	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanol			-	-	25.0
6455	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	NAD+	1.7E-4		-	M	25.0
6455	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6455	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat				-	-	25.0
6455	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6455	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanol	0.0015		-	M	25.0
6455	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	NAD+			-	-	25.0
6456	H+;NADH;Acetaldehyde	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6456	H+;NADH;Acetaldehyde	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH	2.62E-4		-	M	25.0
6456	H+;NADH;Acetaldehyde	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Acetaldehyde			-	-	25.0
6456	H+;NADH;Acetaldehyde	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	Acetaldehyde	1.7E-4		-	M	25.0
6456	H+;NADH;Acetaldehyde	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	Acetaldehyde	16666.67		-	M^(-1)*s^(-1)	25.0
6456	H+;NADH;Acetaldehyde	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		2.833333		-	s^(-1)	25.0
6457	Butanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6457	Butanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	Butanal	81666.67		-	M^(-1)*s^(-1)	25.0
6457	Butanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Butanal			-	-	25.0
6457	Butanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	Butanal	9.0E-5		-	M	25.0
6457	Butanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		7.333333		-	s^(-1)	25.0
6457	Butanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH	2.62E-4		-	M	25.0
6458	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		7.333333		-	s^(-1)	25.0
6458	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanal			-	-	25.0
6458	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6458	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Octanal	146666.7		-	M^(-1)*s^(-1)	25.0
6458	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH	2.62E-4		-	M	25.0
6458	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Octanal	5.0E-5		-	M	25.0
6459	m-Nitrobenzaldehyde;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	m-Nitrobenzaldehyde			-	-	25.0
6459	m-Nitrobenzaldehyde;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+	0.004		-	M	25.0
6459	m-Nitrobenzaldehyde;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	m-Nitrobenzaldehyde	6.0E-5		-	M	25.0
6459	m-Nitrobenzaldehyde;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6459	m-Nitrobenzaldehyde;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	m-Nitrobenzaldehyde	71666.67		-	M^(-1)*s^(-1)	25.0
6459	m-Nitrobenzaldehyde;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		4.333333		-	s^(-1)	25.0
6460	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanal	5.0E-4		-	M	25.0
6460	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6460	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH			-	-	25.0
6460	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	NADH			-	-	25.0
6460	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat				-	-	25.0
6460	1-Octanal;NADH	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	NADH	1.0E-5		-	M	25.0
6461	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Ki	Pyrazole	5.6E-4		-	M	25.0
6462	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Ki	Fomepizole	2.0E-4		-	M	25.0
6463	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Ki	Pyrazole	0.0784		-	M	25.0
6463	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Pyrazole	1.0E-4	0.01	-	M	25.0
6464	1-Octanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Ki	Fomepizole	0.0233		-	M	25.0
6464	1-Octanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Fomepizole	1.0E-4	0.01	-	M	25.0
6465	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Ki	Pyrazole	4.0E-7		-	M	25.0
6466	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Ki	Fomepizole	1.2E-7		-	M	25.0
6467	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	Ethanol			-	-	25.0
6467	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6467	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		62.66667		-	s^(-1)	25.0
6467	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	Ethanol	0.34		-	M	25.0
6467	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6467	Ethanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	Ethanol	183.3333		-	M^(-1)*s^(-1)	25.0
6468	NADH;Butanal	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	1-Butanol			-	-	25.0
6468	NADH;Butanal	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	1-Butanol	0.017		-	M	25.0
6468	NADH;Butanal	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	1-Butanol	2833.333		-	M^(-1)*s^(-1)	25.0
6468	NADH;Butanal	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6468	NADH;Butanal	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		48.83333		-	s^(-1)	25.0
6468	NADH;Butanal	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6469	1-Octanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6469	1-Octanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	1-Octanol			-	-	25.0
6469	1-Octanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	1-Octanol	1.0E-4		-	M	25.0
6469	1-Octanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6469	1-Octanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	1-Octanol	608333.3		-	M^(-1)*s^(-1)	25.0
6469	1-Octanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		60.83333		-	s^(-1)	25.0
6470	1-Pentanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	1-Pentanol	15833.33		-	M^(-1)*s^(-1)	25.0
6470	1-Pentanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6470	1-Pentanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	1-Pentanol			-	-	25.0
6470	1-Pentanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		48.83333		-	s^(-1)	25.0
6470	1-Pentanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	1-Pentanol	0.0031		-	M	25.0
6470	1-Pentanol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6471	12-Hydroxydodecanoic acid;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	12-Hydroxydodecanoic acid			-	-	25.0
6471	12-Hydroxydodecanoic acid;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NADH			-	-	25.0
6471	12-Hydroxydodecanoic acid;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		20.0		-	s^(-1)	25.0
6471	12-Hydroxydodecanoic acid;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	12-Hydroxydodecanoic acid	0.0014		-	M	25.0
6471	12-Hydroxydodecanoic acid;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6471	12-Hydroxydodecanoic acid;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	12-Hydroxydodecanoic acid	14333.33		-	M^(-1)*s^(-1)	25.0
6472	2-Buten-1-ol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6472	2-Buten-1-ol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	2-Buten-1-ol	0.0014		-	M	25.0
6472	2-Buten-1-ol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		20.0		-	s^(-1)	25.0
6472	2-Buten-1-ol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	2-Buten-1-ol	14333.33		-	M^(-1)*s^(-1)	25.0
6472	2-Buten-1-ol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	2-Buten-1-ol			-	-	25.0
6472	2-Buten-1-ol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6473	NAD+;Cyclohexanol	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		1.75		-	s^(-1)	25.0
6473	NAD+;Cyclohexanol	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	Cyclohexanol	0.22		-	M	25.0
6473	NAD+;Cyclohexanol	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6473	NAD+;Cyclohexanol	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6473	NAD+;Cyclohexanol	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
6473	NAD+;Cyclohexanol	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	Cyclohexanol	8.333333		-	M^(-1)*s^(-1)	25.0
6474	Benzyl alcohol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
6474	Benzyl alcohol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	unknown compound			-	-	25.0
6474	Benzyl alcohol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat		89.66667		-	s^(-1)	25.0
6474	Benzyl alcohol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	concentration	NAD+			-	-	25.0
6474	Benzyl alcohol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	Km	Benzyl alcohol	0.0014		-	M	25.0
6474	Benzyl alcohol;NAD+	wildtype ADH-1	3816781	Rattus norvegicus	P06757	1.1.1.1	kcat/Km	Benzyl alcohol	65000.0		-	M^(-1)*s^(-1)	25.0
6475	NAD+;1-Pentanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Pentanol			-	-	25.0
6475	NAD+;1-Pentanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Pentanol	0.078		-	M	25.0
6475	NAD+;1-Pentanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Pentanol	45.0		-	M^(-1)*s^(-1)	25.0
6475	NAD+;1-Pentanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		3.533333		-	s^(-1)	25.0
6475	NAD+;1-Pentanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6475	NAD+;1-Pentanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6476	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanol			-	-	25.0
6476	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Octanol	4583.333		-	M^(-1)*s^(-1)	25.0
6476	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		2.333333		-	s^(-1)	25.0
6476	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6476	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6476	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Octanol	5.1E-4		-	M	25.0
6477	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		3.833333		-	s^(-1)	25.0
6477	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	12-Hydroxydodecanoic acid	1.0E-4		-	M	25.0
6477	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6477	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	12-Hydroxydodecanoic acid	38333.33		-	M^(-1)*s^(-1)	25.0
6477	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH			-	-	25.0
6477	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	12-Hydroxydodecanoic acid			-	-	25.0
6478	NAD+;2-Buten-1-ol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6478	NAD+;2-Buten-1-ol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	2-Buten-1-ol	96.66667		-	M^(-1)*s^(-1)	25.0
6478	NAD+;2-Buten-1-ol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	2-Buten-1-ol			-	-	25.0
6478	NAD+;2-Buten-1-ol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6478	NAD+;2-Buten-1-ol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	2-Buten-1-ol	0.06		-	M	25.0
6478	NAD+;2-Buten-1-ol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		5.833333		-	s^(-1)	25.0
6479	Cyclohexanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
6479	Cyclohexanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	Cyclohexanol	0.2		-	M^(-1)*s^(-1)	25.0
6479	Cyclohexanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	Cyclohexanol	1.9		-	M	25.0
6479	Cyclohexanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		0.3833333		-	s^(-1)	25.0
6479	Cyclohexanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6479	Cyclohexanol;NAD+	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6480	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6480	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat				-	-	25.0
6480	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	NAD+	4.0E-5		-	M	25.0
6480	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanol	0.0015		-	M	25.0
6480	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	NAD+			-	-	25.0
6480	NAD+;1-Octanol	wildtype ADH-2	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6481	NAD+;Methanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		0.2		-	s^(-1)	25.0
6481	NAD+;Methanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6481	NAD+;Methanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	Methanol	0.5		-	M^(-1)*s^(-1)	25.0
6481	NAD+;Methanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6481	NAD+;Methanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Methanol			-	-	25.0
6481	NAD+;Methanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	Methanol	0.38		-	M	25.0
6482	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	Ethanol	0.0014		-	M	25.0
6482	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	Ethanol			-	-	25.0
6482	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	Ethanol	716.6667		-	M^(-1)*s^(-1)	25.0
6482	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6482	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		1.0		-	s^(-1)	25.0
6482	NAD+;Ethanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6483	1-Butanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		0.8333333		-	s^(-1)	25.0
6483	1-Butanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Butanol	1.7E-4		-	M	25.0
6483	1-Butanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Butanol			-	-	25.0
6483	1-Butanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6483	1-Butanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Butanol	5000.0		-	M^(-1)*s^(-1)	25.0
6483	1-Butanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6484	1-Pentanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6484	1-Pentanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6484	1-Pentanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Pentanol			-	-	25.0
6484	1-Pentanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Pentanol	8.0E-5		-	M	25.0
6484	1-Pentanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		1.166667		-	s^(-1)	25.0
6484	1-Pentanol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Pentanol	14666.67		-	M^(-1)*s^(-1)	25.0
6485	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	1-Octanol	2.5E-5		-	M	25.0
6485	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	1-Octanol			-	-	25.0
6485	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6485	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6485	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		1.0		-	s^(-1)	25.0
6485	NAD+;1-Octanol	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	1-Octanol	40000.0		-	M^(-1)*s^(-1)	25.0
6486	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	unknown compound			-	-	25.0
6486	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	12-Hydroxydodecanoic acid			-	-	25.0
6486	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		1.266667		-	s^(-1)	25.0
6486	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	Km	12-Hydroxydodecanoic acid	1.3E-5		-	M	25.0
6486	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NADH			-	-	25.0
6486	NAD+;12-Hydroxydodecanoic acid	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat/Km	12-Hydroxydodecanoic acid	96666.67		-	M^(-1)*s^(-1)	25.0
6487	2-Buten-1-ol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	concentration	NAD+			-	-	25.0
6487	2-Buten-1-ol;NAD+	wildtype ADH-3	3816781	Rattus norvegicus	P12711	1.1.1.1	kcat		1.666667		-	s^(-1)	25.0
